timestamp,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,ammonia,methane,us_aqi
2025-07-04 19:00:00+00:00,62.6,25.8,239.0,447.0,22.9,11.3,36.0,0.74,62.0,0.0,0.0,,1380.0,80
2025-07-04 20:00:00+00:00,63.3,25.6,212.0,448.0,17.9,9.9,43.0,0.74,66.0,0.0,0.0,,1390.0,79
2025-07-04 21:00:00+00:00,66.6,26.3,190.0,448.0,13.7,8.8,49.0,0.72,70.0,0.0,0.0,,1396.0,81
2025-07-04 22:00:00+00:00,71.7,27.7,169.0,447.0,11.1,8.0,53.0,0.75,74.0,0.0,0.0,,1394.0,84
2025-07-04 23:00:00+00:00,76.4,29.4,153.0,446.0,9.4,7.6,56.0,0.79,79.0,0.0,0.0,,1387.0,87
2025-07-05 00:00:00+00:00,76.1,28.9,160.0,445.0,9.8,8.8,55.0,0.8,84.0,0.0,0.0,,1381.0,86
2025-07-05 01:00:00+00:00,82.0,31.2,215.0,445.0,10.5,10.2,57.0,0.82,99.0,0.05,0.05,,1376.0,91
2025-07-05 02:00:00+00:00,103.4,35.5,293.0,446.0,11.4,12.1,60.0,0.83,119.0,0.35,0.4,,1372.0,101
2025-07-05 03:00:00+00:00,112.2,37.1,340.0,447.0,11.4,13.7,65.0,0.82,136.0,1.25,1.4,,1368.0,105
2025-07-05 04:00:00+00:00,120.6,38.6,325.0,447.0,9.6,14.9,74.0,0.82,147.0,2.95,3.15,,1365.0,109
2025-07-05 05:00:00+00:00,127.1,39.7,279.0,447.0,6.8,15.7,85.0,0.84,155.0,4.7,5.35,,1363.0,111
2025-07-05 06:00:00+00:00,127.1,40.4,242.0,446.0,4.7,16.2,94.0,0.86,159.0,6.1,7.5,,1360.0,113
2025-07-05 07:00:00+00:00,135.0,43.8,230.0,445.0,3.8,16.0,99.0,0.84,156.0,6.95,8.7,,1356.0,121
2025-07-05 08:00:00+00:00,124.3,41.7,228.0,445.0,3.5,15.3,101.0,0.82,149.0,7.45,8.85,,1352.0,116
2025-07-05 09:00:00+00:00,116.4,39.8,231.0,444.0,3.7,14.8,101.0,0.77,141.0,6.9,7.55,,1348.0,112
2025-07-05 10:00:00+00:00,112.2,38.4,242.0,444.0,4.2,14.9,97.0,0.74,135.0,5.25,5.45,,1345.0,108
2025-07-05 11:00:00+00:00,106.4,36.4,259.0,444.0,5.1,15.1,89.0,0.7,130.0,3.0,3.2,,1341.0,103
2025-07-05 12:00:00+00:00,107.3,36.7,269.0,444.0,7.2,16.1,85.0,0.68,129.0,1.25,1.4,,1340.0,104
2025-07-05 13:00:00+00:00,95.7,32.8,266.0,444.0,11.0,15.3,74.0,0.62,115.0,0.35,0.4,,1340.0,95
2025-07-05 14:00:00+00:00,88.2,30.6,258.0,443.0,16.1,14.1,60.0,0.62,95.0,0.05,0.05,,1342.0,90
2025-07-05 15:00:00+00:00,75.2,29.5,251.0,443.0,19.6,13.0,50.0,0.62,80.0,0.0,0.0,,1346.0,88
2025-07-05 16:00:00+00:00,69.8,28.7,254.0,444.0,20.0,12.1,48.0,0.6,74.0,0.0,0.0,,1355.0,86
2025-07-05 17:00:00+00:00,68.0,27.6,258.0,444.0,18.6,11.4,51.0,0.59,72.0,0.0,0.0,,1366.0,84
2025-07-05 18:00:00+00:00,68.0,26.5,252.0,445.0,16.7,10.5,54.0,0.61,71.0,0.0,0.0,,1373.0,81
2025-07-05 19:00:00+00:00,69.2,25.3,223.0,445.0,14.1,9.4,56.0,0.63,72.0,0.0,0.0,,1373.0,79
2025-07-05 20:00:00+00:00,68.9,24.1,183.0,444.0,10.9,8.2,58.0,0.66,74.0,0.0,0.0,,1369.0,76
2025-07-05 21:00:00+00:00,66.8,23.3,153.0,444.0,8.4,7.4,60.0,0.66,75.0,0.0,0.0,,1366.0,75
2025-07-05 22:00:00+00:00,62.4,22.8,138.0,444.0,7.1,7.2,62.0,0.65,71.0,0.0,0.0,,1367.0,74
2025-07-05 23:00:00+00:00,61.0,22.8,134.0,444.0,6.4,7.4,63.0,0.63,65.0,0.0,0.0,,1368.0,74
2025-07-06 00:00:00+00:00,63.8,22.8,147.0,444.0,6.5,8.2,62.0,0.73,71.0,0.0,0.0,,1367.0,74
2025-07-06 01:00:00+00:00,65.0,23.7,193.0,444.0,8.3,9.5,62.0,0.77,76.0,0.05,0.05,,1360.0,75
2025-07-06 02:00:00+00:00,74.0,26.3,255.0,443.0,10.8,11.2,63.0,0.77,82.0,0.35,0.4,,1351.0,81
2025-07-06 03:00:00+00:00,78.0,27.3,293.0,443.0,11.8,12.7,67.0,0.79,88.0,1.25,1.45,,1345.0,83
2025-07-06 04:00:00+00:00,84.1,28.6,282.0,443.0,10.1,13.6,76.0,0.78,91.0,2.7,3.3,,1345.0,86
2025-07-06 05:00:00+00:00,81.3,28.5,247.0,443.0,7.1,14.3,88.0,0.83,94.0,4.3,5.65,,1347.0,85
2025-07-06 06:00:00+00:00,84.3,29.9,220.0,443.0,4.7,14.6,97.0,0.83,96.0,6.15,7.7,,1349.0,88
2025-07-06 07:00:00+00:00,85.7,30.5,212.0,443.0,3.7,14.5,102.0,0.81,98.0,7.2,8.95,,1347.0,90
2025-07-06 08:00:00+00:00,86.4,30.7,213.0,442.0,3.4,14.0,105.0,0.81,99.0,7.4,8.95,,1345.0,90
2025-07-06 09:00:00+00:00,87.1,30.7,218.0,442.0,3.6,13.6,104.0,0.8,100.0,6.25,7.65,,1343.0,90
2025-07-06 10:00:00+00:00,85.7,29.9,230.0,442.0,4.1,13.3,98.0,0.82,102.0,4.05,5.4,,1343.0,88
2025-07-06 11:00:00+00:00,88.2,29.7,248.0,442.0,5.1,13.1,88.0,0.84,105.0,2.3,3.05,,1344.0,88
2025-07-06 12:00:00+00:00,82.0,30.3,262.0,442.0,8.9,16.4,83.0,0.87,90.0,0.85,1.3,,1345.0,89
2025-07-06 13:00:00+00:00,85.4,29.3,271.0,443.0,12.2,16.0,73.0,0.81,90.0,0.3,0.35,,1348.0,87
2025-07-06 14:00:00+00:00,87.5,28.7,278.0,443.0,16.9,15.6,59.0,0.78,90.0,0.0,0.05,,1351.0,86
2025-07-06 15:00:00+00:00,79.9,29.3,280.0,444.0,21.7,15.2,47.0,0.71,89.0,0.0,0.0,,1354.0,87
2025-07-06 16:00:00+00:00,80.3,31.2,278.0,444.0,27.0,15.3,38.0,0.65,86.0,0.0,0.0,,1357.0,91
2025-07-06 17:00:00+00:00,78.9,32.8,271.0,444.0,32.3,15.5,31.0,0.59,83.0,0.0,0.0,,1359.0,95
2025-07-06 18:00:00+00:00,79.2,33.2,256.0,444.0,34.7,15.2,28.0,0.57,80.0,0.0,0.0,,1362.0,95
2025-07-06 19:00:00+00:00,77.3,32.0,226.0,444.0,32.1,13.8,30.0,0.56,79.0,0.0,0.0,,1364.0,93
2025-07-06 20:00:00+00:00,75.0,30.5,189.0,444.0,26.6,11.8,35.0,0.57,78.0,0.0,0.0,,1367.0,90
2025-07-06 21:00:00+00:00,73.8,28.9,161.0,444.0,21.8,10.3,39.0,0.58,78.0,0.0,0.0,,1371.0,86
2025-07-06 22:00:00+00:00,72.2,27.4,139.0,444.0,19.0,9.3,41.0,0.6,76.0,0.0,0.0,,1378.0,83
2025-07-06 23:00:00+00:00,71.7,26.3,127.0,444.0,16.8,8.7,42.0,0.58,74.0,0.0,0.0,,1386.0,81
2025-07-07 00:00:00+00:00,72.6,32.7,156.0,445.0,33.5,13.8,21.0,0.49,70.0,0.0,0.0,,1395.0,94
2025-07-07 01:00:00+00:00,74.7,33.2,266.0,447.0,29.8,17.5,29.0,0.5,87.0,0.05,0.05,,1407.0,95
2025-07-07 02:00:00+00:00,90.8,35.0,416.0,449.0,24.5,22.5,40.0,0.49,111.0,0.3,0.45,,1420.0,99
2025-07-07 03:00:00+00:00,105.5,33.4,515.0,450.0,19.8,26.6,52.0,0.49,128.0,1.0,1.7,,1426.0,96
2025-07-07 04:00:00+00:00,107.3,33.9,515.0,450.0,16.4,28.8,63.0,0.53,131.0,2.25,3.75,,1419.0,97
2025-07-07 05:00:00+00:00,107.1,35.4,463.0,448.0,13.6,29.9,74.0,0.61,128.0,3.15,6.15,,1404.0,101
2025-07-07 06:00:00+00:00,106.9,36.8,409.0,447.0,11.4,30.3,85.0,0.68,125.0,3.8,8.3,,1391.0,104
2025-07-07 07:00:00+00:00,109.2,38.9,364.0,446.0,9.7,29.8,97.0,0.76,127.0,3.7,9.35,,1384.0,109
2025-07-07 08:00:00+00:00,112.0,41.2,318.0,445.0,8.5,28.5,110.0,0.76,129.0,3.9,9.25,,1378.0,115
2025-07-07 09:00:00+00:00,114.6,42.3,290.0,444.0,8.1,26.8,115.0,0.74,130.0,3.15,7.95,,1374.0,118
2025-07-07 10:00:00+00:00,111.5,40.9,297.0,444.0,8.3,24.4,110.0,0.68,128.0,3.15,5.85,,1371.0,114
2025-07-07 11:00:00+00:00,105.9,38.4,323.0,444.0,9.3,21.6,98.0,0.64,123.0,2.15,3.45,,1369.0,108
2025-07-07 12:00:00+00:00,108.3,38.1,339.0,444.0,9.9,19.5,91.0,0.75,126.0,1.0,1.4,,1369.0,107
2025-07-07 13:00:00+00:00,97.3,34.0,326.0,444.0,14.7,18.5,77.0,0.65,117.0,0.2,0.4,,1369.0,97
2025-07-07 14:00:00+00:00,92.2,31.4,302.0,444.0,21.2,17.2,57.0,0.59,105.0,0.0,0.05,,1371.0,92
2025-07-07 15:00:00+00:00,84.1,30.7,295.0,444.0,26.2,16.0,42.0,0.6,96.0,0.0,0.0,,1376.0,90
2025-07-07 16:00:00+00:00,84.8,30.4,326.0,446.0,28.1,15.4,36.0,0.62,94.0,0.0,0.0,,1387.0,89
2025-07-07 17:00:00+00:00,85.4,30.2,374.0,448.0,28.5,15.0,34.0,0.63,95.0,0.0,0.0,,1402.0,89
2025-07-07 18:00:00+00:00,83.8,29.9,395.0,449.0,28.1,14.4,34.0,0.61,95.0,0.0,0.0,,1415.0,88
2025-07-07 19:00:00+00:00,82.0,29.4,365.0,449.0,26.9,13.4,34.0,0.61,93.0,0.0,0.0,,1425.0,87
2025-07-07 20:00:00+00:00,80.3,28.6,308.0,447.0,24.9,12.2,35.0,0.61,91.0,0.0,0.0,,1433.0,86
2025-07-07 21:00:00+00:00,78.7,28.2,257.0,446.0,23.3,11.5,35.0,0.58,90.0,0.0,0.0,,1434.0,85
2025-07-07 22:00:00+00:00,78.5,27.9,211.0,445.0,22.7,11.1,34.0,0.56,88.0,0.0,0.0,,1423.0,84
2025-07-07 23:00:00+00:00,78.5,27.9,171.0,444.0,22.5,11.2,32.0,0.55,86.0,0.0,0.0,,1405.0,84
2025-07-08 00:00:00+00:00,85.9,29.7,175.0,443.0,22.7,11.9,34.0,0.51,100.0,0.0,0.0,,1394.0,88
2025-07-08 01:00:00+00:00,77.8,29.9,265.0,444.0,21.2,16.7,39.0,0.51,116.0,0.0,0.05,,1398.0,88
2025-07-08 02:00:00+00:00,104.3,31.9,400.0,445.0,19.0,23.3,47.0,0.49,137.0,0.3,0.45,,1409.0,93
2025-07-08 03:00:00+00:00,115.7,33.2,493.0,446.0,16.5,28.1,59.0,0.47,149.0,1.4,1.65,,1414.0,95
2025-07-08 04:00:00+00:00,115.9,34.1,506.0,446.0,13.3,29.6,77.0,0.46,145.0,3.5,3.85,,1408.0,97
2025-07-08 05:00:00+00:00,109.0,34.8,477.0,446.0,9.8,29.4,98.0,0.52,132.0,4.85,6.35,,1397.0,99
2025-07-08 06:00:00+00:00,103.6,36.7,437.0,445.0,7.0,28.2,115.0,0.54,120.0,6.2,8.6,,1387.0,104
2025-07-08 07:00:00+00:00,98.3,37.5,387.0,444.0,5.4,25.8,126.0,0.59,111.0,7.25,9.75,,1382.0,106
2025-07-08 08:00:00+00:00,94.8,37.1,325.0,444.0,4.5,22.5,132.0,0.64,104.0,6.8,9.5,,1379.0,105
2025-07-08 09:00:00+00:00,92.2,36.2,284.0,443.0,4.3,19.9,133.0,0.66,100.0,6.2,8.0,,1375.0,103
2025-07-08 10:00:00+00:00,94.5,36.4,282.0,442.0,4.7,18.8,127.0,0.65,104.0,4.9,5.7,,1370.0,103
2025-07-08 11:00:00+00:00,98.5,36.6,299.0,441.0,5.8,18.3,115.0,0.65,112.0,2.75,3.3,,1365.0,104
2025-07-08 12:00:00+00:00,110.4,42.6,309.0,441.0,8.9,17.1,100.0,0.86,123.0,1.15,1.25,,1361.0,118
2025-07-08 13:00:00+00:00,120.1,42.1,299.0,441.0,14.2,16.3,84.0,0.88,125.0,0.3,0.35,,1361.0,117
2025-07-08 14:00:00+00:00,122.0,40.9,282.0,442.0,21.4,15.2,62.0,0.91,128.0,0.05,0.05,,1362.0,114
2025-07-08 15:00:00+00:00,111.8,39.7,265.0,442.0,26.2,14.1,46.0,0.95,131.0,0.0,0.0,,1363.0,111
2025-07-08 16:00:00+00:00,115.9,38.9,251.0,442.0,26.4,13.1,41.0,0.98,136.0,0.0,0.0,,1363.0,109
2025-07-08 17:00:00+00:00,117.6,38.1,238.0,443.0,24.1,12.1,43.0,0.98,142.0,0.0,0.0,,1362.0,107
2025-07-08 18:00:00+00:00,114.8,36.8,222.0,443.0,21.6,11.2,44.0,0.96,141.0,0.0,0.0,,1362.0,104
2025-07-08 19:00:00+00:00,106.4,34.5,200.0,443.0,19.3,10.3,44.0,0.99,128.0,0.0,0.0,,1363.0,98
2025-07-08 20:00:00+00:00,93.4,31.5,176.0,442.0,16.9,9.5,44.0,0.98,109.0,0.0,0.0,,1364.0,92
2025-07-08 21:00:00+00:00,82.2,28.9,160.0,442.0,15.3,9.1,43.0,0.96,93.0,0.0,0.0,,1367.0,86
2025-07-08 22:00:00+00:00,73.8,26.9,149.0,443.0,15.5,8.9,39.0,0.95,82.0,0.0,0.0,,1372.0,82
2025-07-08 23:00:00+00:00,69.4,26.0,145.0,444.0,16.5,9.0,35.0,0.93,74.0,0.0,0.0,,1378.0,80
2025-07-09 00:00:00+00:00,71.2,27.5,170.0,445.0,19.6,10.9,31.0,0.84,76.0,0.0,0.0,,1382.0,83
2025-07-09 01:00:00+00:00,70.1,28.7,254.0,446.0,18.9,14.7,36.0,0.85,90.0,0.05,0.05,,1382.0,86
2025-07-09 02:00:00+00:00,90.6,30.7,366.0,446.0,17.7,19.9,44.0,0.85,110.0,0.35,0.4,,1381.0,90
2025-07-09 03:00:00+00:00,101.0,30.6,431.0,446.0,16.0,23.5,53.0,0.87,125.0,1.15,1.35,,1377.0,90
2025-07-09 04:00:00+00:00,108.0,32.6,405.0,445.0,13.1,24.0,66.0,0.93,129.0,2.5,2.95,,1370.0,94
2025-07-09 05:00:00+00:00,105.9,33.6,333.0,443.0,9.6,22.9,81.0,1.01,129.0,3.7,4.9,,1361.0,96
2025-07-09 06:00:00+00:00,105.9,35.4,275.0,442.0,7.0,21.4,92.0,1.15,126.0,3.75,6.4,,1354.0,101
2025-07-09 07:00:00+00:00,104.1,36.4,254.0,441.0,5.8,19.8,96.0,1.32,122.0,3.8,7.0,,1350.0,103
2025-07-09 08:00:00+00:00,102.9,36.9,248.0,441.0,5.4,17.9,97.0,1.44,117.0,3.85,6.6,,1348.0,104
2025-07-09 09:00:00+00:00,98.3,35.7,252.0,441.0,5.5,16.4,95.0,1.49,112.0,3.0,5.35,,1347.0,101
2025-07-09 10:00:00+00:00,95.9,35.0,269.0,441.0,5.9,15.8,91.0,1.52,110.0,2.6,3.65,,1348.0,99
2025-07-09 11:00:00+00:00,93.6,34.5,296.0,442.0,6.7,15.6,85.0,1.47,108.0,1.6,2.05,,1351.0,98
2025-07-09 12:00:00+00:00,99.9,36.9,314.0,442.0,9.2,16.9,80.0,1.45,112.0,0.75,0.85,,1355.0,104
2025-07-09 13:00:00+00:00,93.8,34.2,314.0,442.0,13.3,15.8,69.0,1.43,106.0,0.2,0.25,,1360.0,97
2025-07-09 14:00:00+00:00,91.3,32.7,305.0,442.0,19.1,14.2,53.0,1.34,98.0,0.0,0.0,,1365.0,94
2025-07-09 15:00:00+00:00,84.3,32.4,292.0,442.0,24.1,13.1,40.0,1.31,92.0,0.0,0.0,,1368.0,94
2025-07-09 16:00:00+00:00,86.8,32.8,275.0,442.0,28.0,13.0,33.0,1.36,91.0,0.0,0.0,,1368.0,95
2025-07-09 17:00:00+00:00,88.2,33.8,253.0,442.0,31.1,13.3,29.0,1.39,93.0,0.0,0.0,,1366.0,97
2025-07-09 18:00:00+00:00,87.3,34.3,230.0,442.0,31.9,13.2,28.0,1.38,93.0,0.0,0.0,,1365.0,98
2025-07-09 19:00:00+00:00,85.2,33.3,203.0,442.0,28.6,12.0,31.0,1.37,91.0,0.0,0.0,,1364.0,96
2025-07-09 20:00:00+00:00,80.3,30.7,174.0,443.0,22.9,10.4,37.0,1.4,87.0,0.0,0.0,,1364.0,90
2025-07-09 21:00:00+00:00,76.6,28.1,154.0,443.0,18.3,9.2,41.0,1.38,84.0,0.0,0.0,,1366.0,85
2025-07-09 22:00:00+00:00,73.6,26.2,143.0,444.0,16.0,8.6,42.0,1.33,79.0,0.0,0.0,,1374.0,81
2025-07-09 23:00:00+00:00,71.2,25.0,142.0,445.0,14.8,8.4,41.0,1.3,75.0,0.0,0.0,,1384.0,78
2025-07-10 00:00:00+00:00,71.2,26.7,161.0,445.0,17.6,10.2,36.0,1.3,78.0,0.0,0.0,,1388.0,82
2025-07-10 01:00:00+00:00,68.7,26.5,220.0,445.0,16.7,12.4,41.0,1.29,90.0,0.0,0.0,,1382.0,81
2025-07-10 02:00:00+00:00,92.0,28.8,299.0,444.0,15.4,15.4,47.0,1.26,107.0,0.25,0.3,,1370.0,86
2025-07-10 03:00:00+00:00,97.1,28.3,349.0,444.0,13.8,17.7,54.0,1.25,122.0,0.85,1.05,,1361.0,85
2025-07-10 04:00:00+00:00,102.0,29.0,341.0,444.0,11.7,18.5,61.0,1.27,133.0,1.55,2.45,,1357.0,87
2025-07-10 05:00:00+00:00,109.0,30.6,303.0,443.0,9.3,18.5,69.0,1.31,143.0,2.35,4.25,,1356.0,90
2025-07-10 06:00:00+00:00,114.8,32.5,271.0,443.0,7.4,18.3,76.0,1.37,149.0,2.7,5.9,,1355.0,94
2025-07-10 07:00:00+00:00,112.7,32.9,257.0,443.0,6.1,17.8,82.0,1.41,149.0,3.75,6.85,,1354.0,95
2025-07-10 08:00:00+00:00,113.9,34.5,248.0,442.0,5.3,17.1,87.0,1.41,146.0,2.9,6.75,,1353.0,98
2025-07-10 09:00:00+00:00,113.2,34.6,251.0,442.0,5.1,16.6,89.0,1.41,143.0,3.95,5.65,,1352.0,98
